Date,Brazil,Russia,India,China,South_Africa,Germany_EU,Japan,UK,Canada,DXY,Oil_WTI,Gold,US_Fed_Rate,US_CPI,US_M2,US_10Y_Yield
2022-07-31,5.182700157165527,62.46500015258789,79.57150268554688,6.745800018310547,16.526199340820312,1.0192328691482544,134.39700317382812,1.2173447608947754,1.2806999683380127,105.9000015258789,98.62000274658203,1762.9000244140625,,,,
2022-08-01,,,,,,,,,,,,,2.33,295.097,21644.0,2.9
2022-08-31,5.1219000816345215,59.96500015258789,79.68229675292969,6.910799980163574,16.957799911499023,1.0025062561035156,138.73399353027344,1.1659767627716064,1.3089499473571777,108.69999694824219,89.55000305175781,1712.800048828125,,,,
2022-09-01,,,,,,,,,,,,,2.56,296.349,21560.6,3.52
2022-09-30,5.396200180053711,57.46500015258789,81.48059844970703,7.123899936676025,17.96558952331543,0.9829555749893188,144.43099975585938,1.1169440746307373,1.3674499988555908,112.12000274658203,79.48999786376953,1662.4000244140625,,,,
2022-10-01,,,,,,,,,,,,,3.08,298.007,21465.8,3.98
2022-10-31,5.28849983215332,61.4900016784668,82.23919677734375,7.251399993896484,18.114999771118164,0.9955002665519714,147.81199645996094,1.159595012664795,1.3608100414276123,111.52999877929688,86.52999877929688,1635.9000244140625,,,,
2022-11-01,,,,,,,,,,,,,3.78,298.786,21408.6,3.89
2022-11-30,5.268199920654297,60.810001373291016,81.63089752197266,7.15939998626709,16.968050003051758,1.0324499607086182,138.7449951171875,1.1946860551834106,1.3583600521087646,105.94999694824219,80.55000305175781,1746.0,,,,
2022-12-01,,,,,,,,,,,,,4.1,298.832,21266.4,3.62
2022-12-31,5.284599781036377,73.96499633789062,82.83509826660156,6.963099956512451,16.92060089111328,1.066075325012207,132.91600036621094,1.2056326866149902,1.3552000522613525,103.5199966430664,80.26000213623047,1819.699951171875,,,,
2023-01-01,,,,,,,,,,,,,4.33,300.42,21249.4,3.53
2023-01-31,5.1149001121521,69.87999725341797,81.57990264892578,6.747799873352051,17.378700256347656,1.0850694179534912,130.47900390625,1.2353609800338745,1.338379979133606,102.0999984741211,78.87000274658203,1929.5,,,,
2023-02-01,,,,,,,,,,,,,4.57,301.45,21226.9,3.75
2023-02-28,5.199699878692627,74.61499786376953,82.6520004272461,6.943900108337402,18.380229949951172,1.0611205101013184,136.31700134277344,1.2061562538146973,1.3573999404907227,104.87000274658203,77.05000305175781,1828.9000244140625,,,,
2023-03-01,,,,,,,,,,,,,4.65,301.821,20917.4,3.66
2023-03-31,5.092700004577637,77.23999786376953,82.10050201416016,6.8703999519348145,17.739900588989258,1.0904649496078491,133.2010040283203,1.2387275695800781,1.3521900177001953,102.51000213623047,75.66999816894531,1969.0,,,,
2023-04-01,,,,,,,,,,,,,4.83,302.845,20770.4,3.46
2023-04-30,4.976200103759766,81.81500244140625,81.76509857177734,6.922299861907959,18.268850326538086,1.1032048463821411,133.802001953125,1.249750018119812,1.359969973564148,101.66999816894531,76.77999877929688,1990.0999755859375,,,,
2023-05-01,,,,,,,,,,,,,5.06,303.334,20840.8,3.57
2023-05-31,5.034800052642822,79.61000061035156,82.68389892578125,7.078999996185303,19.652910232543945,1.073306918144226,139.79200744628906,1.241187572479248,1.359969973564148,104.31999969482422,68.08999633789062,1963.9000244140625,,,,
2023-06-01,,,,,,,,,,,,,5.08,304.014,20823.8,3.75
2023-06-30,4.855599880218506,86.82499694824219,82.07540130615234,7.251800060272217,18.749500274658203,1.0868029594421387,144.77999877929688,1.2614636421203613,1.3250000476837158,102.91000366210938,70.63999938964844,1921.0999755859375,,,,
2023-07-01,,,,,,,,,,,,,5.12,304.609,20815.5,3.9
2023-07-31,4.723299980163574,92.0250015258789,82.25279998779297,7.102799892425537,17.597999572753906,1.1024264097213745,140.75799560546875,1.2853965759277344,1.3250999450683594,101.86000061035156,81.80000305175781,1970.5,,,,
2023-08-01,,,,,,,,,,,,,5.33,306.082,20792.5,4.17
2023-08-31,4.888400077819824,96.26499938964844,82.70040130615234,7.283599853515625,18.693910598754883,1.0932546854019165,146.0989990234375,1.271179437637329,1.3535300493240356,103.62000274658203,83.62999725341797,1938.199951171875,,,,
2023-09-01,,,,,,,,,,,,,5.33,307.276,20771.8,4.38
2023-09-30,5.032800197601318,96.61499786376953,83.19300079345703,7.299900054931641,18.97266960144043,1.0562450885772705,149.33700561523438,1.2204796075820923,1.3490999937057495,106.16999816894531,90.79000091552734,1848.0999755859375,,,,
2023-10-01,,,,,,,,,,,,,5.33,307.696,20737.1,4.8
2023-10-31,5.04610013961792,92.5199966430664,83.29650115966797,7.312099933624268,18.834699630737305,1.061503529548645,149.11099243164062,1.2165746688842773,1.3828599452972412,106.66000366210938,81.0199966430664,1985.199951171875,,,,
2023-11-01,,,,,,,,,,,,,5.33,308.148,20743.4,4.5
2023-11-30,4.904099941253662,88.66500091552734,83.3302993774414,7.07889986038208,18.729299545288086,1.0973695516586304,147.03900146484375,1.2696397304534912,1.3590199947357178,103.5,75.95999908447266,2038.0999755859375,,,,
2023-12-01,,,,,,,,,,,,,5.33,308.741,20745.1,4.02
2023-12-31,4.850200176239014,88.44000244140625,82.302001953125,7.10699987411499,18.56730079650879,1.1068191528320312,141.42999267578125,1.2733986377716064,1.3229600191116333,101.33000183105469,71.6500015258789,2062.39990234375,,,,
2024-01-01,,,,,,,,,,,,,5.33,309.698,20815.3,4.06
2024-01-31,4.950300216674805,89.73999786376953,83.10970306396484,7.094099998474121,18.779300689697266,1.08433997631073,147.36900329589844,1.269551157951355,1.3401700258255005,103.2699966430664,75.8499984741211,2048.39990234375,,,,
2024-02-01,,,,,,,,,,,,,5.33,310.967,20903.0,4.21
2024-02-29,4.967299938201904,91.87000274658203,82.91190338134766,7.196000099182129,19.25309944152832,1.0838816165924072,150.656005859375,1.2663036584854126,1.3577500581741333,104.16000366210938,78.26000213623047,2045.699951171875,,,,
2024-03-01,,,,,,,,,,,,,5.33,312.345,20943.8,4.21
2024-03-31,5.014100074768066,92.44000244140625,83.39299774169922,7.226500034332275,18.896699905395508,1.0794472694396973,151.44000244140625,1.26262629032135,1.353600025177002,104.55000305175781,83.16999816894531,2217.39990234375,,,,
2024-04-01,,,,,,,,,,,,,5.33,313.023,20969.9,4.54
2024-04-30,5.117000102996826,93.41999816894531,83.45110321044922,7.23769998550415,18.63031005859375,1.0715701580047607,156.31399536132812,1.2559815645217896,1.36667001247406,106.22000122070312,81.93000030517578,2291.39990234375,,,,
2024-05-01,,,,,,,,,,,,,5.33,313.175,21032.0,4.48
2024-05-31,5.202099800109863,89.56999969482422,83.3208999633789,7.233500003814697,18.706300735473633,1.0835410356521606,156.9530029296875,1.27304208278656,1.3683300018310547,104.66999816894531,76.98999786376953,2322.89990234375,,,,
2024-06-01,,,,,,,,,,,,,5.33,313.044,21094.6,4.31
2024-06-30,5.500500202178955,84.99630737304688,83.45089721679688,7.267199993133545,18.433900833129883,1.0708472728729248,160.68699645996094,1.2645741701126099,1.3699300289154053,105.87000274658203,81.54000091552734,2327.699951171875,,,,
2024-07-01,,,,,,,,,,,,,5.33,313.569,21122.6,4.25
2024-07-31,5.611100196838379,85.74746704101562,83.73899841308594,7.250699996948242,18.304779052734375,1.0816072225570679,152.6699981689453,1.2836971282958984,1.3849600553512573,104.0999984741211,77.91000366210938,2426.5,,,,
2024-08-01,,,,,,,,,,,,,5.33,314.062,21204.7,3.87
2024-08-31,5.627699851989746,91.49642944335938,83.89510345458984,7.0954999923706055,17.7273006439209,1.1080454587936401,144.88999938964844,1.3166210651397705,1.3489099740982056,101.69999694824219,73.55000305175781,2493.800048828125,,,,
2024-09-01,,,,,,,,,,,,,5.13,314.732,21289.0,3.72
2024-09-30,5.433199882507324,94.22872924804688,83.71640014648438,7.010300159454346,17.087600708007812,1.1169815063476562,142.7830047607422,1.338329792022705,1.3508800268173218,100.77999877929688,68.16999816894531,2636.10009765625,,,,
2024-10-01,,,,,,,,,,,,,4.83,315.631,21337.0,4.1
2024-10-31,5.76230001449585,97.01905822753906,84.08910369873047,7.114799976348877,17.64529037475586,1.0859178304672241,153.20399475097656,1.2959579229354858,1.3907999992370605,103.9800033569336,69.26000213623047,2738.300048828125,,,,
2024-11-01,,,,,,,,,,,,,4.64,316.528,21440.0,4.36
2024-11-30,6.013899803161621,107.99378967285156,84.47160339355469,7.2428998947143555,18.080699920654297,1.0563008785247803,151.1739959716797,1.2696800231933594,1.4007200002670288,105.73999786376953,68.0,2657.0,,,,
2024-12-01,,,,,,,,,,,,,4.48,317.604,21458.4,4.39
2024-12-31,6.193699836730957,104.51876068115234,85.38600158691406,7.297800064086914,18.654499053955078,1.0429377555847168,157.8730010986328,1.257880687713623,1.4403400421142578,108.12999725341797,70.98999786376953,2606.10009765625,,,,
