Date,DXY,DXY_mom_1m,DXY_mom_3m,DXY_mom_6m,DXY_mom_12m,DXY_vol_6m,DXY_mom_12m_lag1,DXY_mom_12m_lag3,DXY_mom_12m_lag6,Brazil_depr_12m,Brazil_vol_6m,Brazil_depr_lag1,Brazil_depr_lag3,Russia_depr_12m,Russia_vol_6m,Russia_depr_lag1,Russia_depr_lag3,India_depr_12m,India_vol_6m,India_depr_lag1,India_depr_lag3,China_depr_12m,China_vol_6m,China_depr_lag1,China_depr_lag3,South_Africa_depr_12m,South_Africa_vol_6m,South_Africa_depr_lag1,South_Africa_depr_lag3,Germany_EU_depr_12m,Germany_EU_vol_6m,Germany_EU_depr_lag1,Germany_EU_depr_lag3,Japan_depr_12m,Japan_vol_6m,Japan_depr_lag1,Japan_depr_lag3,UK_depr_12m,UK_vol_6m,UK_depr_lag1,UK_depr_lag3,Canada_depr_12m,Canada_vol_6m,Canada_depr_lag1,Canada_depr_lag3,Oil_WTI,Oil_mom_3m,Oil_mom_12m,Oil_mom_12m_lag3,Oil_DXY_ratio,Gold,Gold_mom_3m,US_Fed_Rate,US_CPI,US_M2,US_10Y_Yield,US_CPI_yoy,Fed_Rate_chg_3m,BRICS_avg_depr,BRICS_avg_depr_lag1,BRICS_avg_depr_lag3,BRICS_max_depr,Oil_DXY_inv,DSI
2015-08-31,95.9499969482422,-1.4583606432009621,0.48172488717503903,-0.9906167346916739,0.7349049325377388,1.2647592076359202,2.71097005494938,5.782653611191924,9.676327515502713,23.191053385818794,3.979274502433696,29.63618563640349,17.365588277937082,6.804612679521171,4.271393603498127,-13.180332534375294,-1.60767633616411,7.107225457967203,1.2806108759881867,3.7575162269388063,0.5459318381510814,2.0641681909509435,1.1671713066843563,-0.5916692420226521,0.1098219445977211,15.325200229251724,2.097027591797418,9.97756517255397,6.002833372403815,-0.07737449703386634,1.8707307856077382,3.496178811694617,7.721403041383457,1.601650720886627,1.1409312297104772,4.924394486819206,2.6888094400680407,-0.0,1.3612886875139416,-3.4828683231854507,-1.0461809960350177,5.878582344840844,1.9555358808360526,3.120841096619653,6.9548749374923835,49.20000076293945,-17.26921178234044,-1.1253970608584574,11.63882243225296,0.5127670904406505,1131.5999755859375,-3.4058919687633415,,,,,1.143442309490017,,10.898451988701968,5.919853051899663,4.483299819385119,23.191053385818794,-0.5127670904406505,59.00551595204822
2015-09-01,,0.0,-1.4583606432009621,-0.9906167346916739,0.7349049325377388,1.2647592076359202,0.7349049325377388,2.71097005494938,9.676327515502713,23.191053385818794,3.979274502433696,23.191053385818794,29.63618563640349,6.804612679521171,4.271393603498127,6.804612679521171,-13.180332534375294,7.107225457967203,1.2806108759881867,7.107225457967203,3.7575162269388063,2.0641681909509435,1.1671713066843563,2.0641681909509435,-0.5916692420226521,15.325200229251724,2.097027591797418,15.325200229251724,9.97756517255397,-0.07737449703386634,1.8707307856077382,-0.07737449703386634,3.496178811694617,1.601650720886627,1.1409312297104772,1.601650720886627,4.924394486819206,-0.0,1.3612886875139416,-0.0,-3.4828683231854507,5.878582344840844,1.9555358808360526,5.878582344840844,3.120841096619653,,4.414265446103838,-1.1253970608584574,-2.321730322579929,,,3.3518997491588376,0.14,237.498,12173.9,2.17,0.6449808455097017,,10.898451988701968,10.898451988701968,5.919853051899663,23.191053385818794,,59.00551595204822
2015-09-30,96.3499984741211,0.41688539718731654,-1.0475549385734806,0.9006185250715948,-2.0435157825923533,1.0984946456195084,0.7349049325377388,2.71097005494938,5.782653611191924,25.67885550215898,5.559542169388329,23.191053385818794,29.63618563640349,14.228591640995525,4.279999453646608,6.804612679521171,-13.180332534375294,5.456813194438137,1.3037547994704568,7.107225457967203,3.7575162269388063,2.535305496682483,1.2183312862921396,2.0641681909509435,-0.5916692420226521,15.105356601730913,2.4962167376133926,15.325200229251724,9.97756517255397,-3.930581044568826,1.6012018302955633,-0.07737449703386634,3.496178811694617,-0.12748608676325102,1.1709027733961062,1.601650720886627,4.924394486819206,-2.355543226951906,0.7289872389678663,-0.0,-3.4828683231854507,5.884018968811899,1.8677236440798062,5.878582344840844,3.120841096619653,45.09000015258789,-4.308146912803156,-5.273105886542872,-2.321730322579929,0.46798132710607915,1115.5,1.8814480890126495,,,,,0.6449808455097017,,12.600984487201206,10.898451988701968,5.919853051899663,25.67885550215898,-0.46798132710607915,58.20557844514595
2015-10-01,,0.0,0.41688539718731654,0.9006185250715948,-2.0435157825923533,1.0984946456195084,-2.0435157825923533,0.7349049325377388,5.782653611191924,25.67885550215898,5.559542169388329,25.67885550215898,23.191053385818794,14.228591640995525,4.279999453646608,14.228591640995525,6.804612679521171,5.456813194438137,1.3037547994704568,5.456813194438137,7.107225457967203,2.535305496682483,1.2183312862921396,2.535305496682483,2.0641681909509435,15.105356601730913,2.4962167376133926,15.105356601730913,15.325200229251724,-3.930581044568826,1.6012018302955633,-3.930581044568826,-0.07737449703386634,-0.12748608676325102,1.1709027733961062,-0.12748608676325102,1.601650720886627,-2.355543226951906,0.7289872389678663,-2.355543226951906,-0.0,5.884018968811899,1.8677236440798062,5.884018968811899,5.878582344840844,,-8.353659647597967,-5.273105886542872,-1.1253970608584574,,,-1.422762100856445,0.12,237.733,12225.2,2.07,0.6396525302469591,,12.600984487201206,12.600984487201206,10.898451988701968,25.67885550215898,,58.20557844514595
2015-10-31,96.9499969482422,0.6227280577303373,1.042209517254511,-0.4313502993657736,2.4841421903024408,0.7292701236114005,-2.0435157825923533,0.7349049325377388,2.71097005494938,30.20964638034851,6.441399246484283,25.67885550215898,23.191053385818794,25.888173575955186,4.109690675739095,14.228591640995525,6.804612679521171,3.155636422234709,1.4053654237113093,5.456813194438137,7.107225457967203,2.5281952642894456,1.2274885577913586,2.535305496682483,2.0641681909509435,17.637638185944947,2.620537811731865,15.105356601730913,15.325200229251724,1.083996568193346,1.5375089481563826,-3.930581044568826,-0.07737449703386634,1.7063114721928896,1.1228702549874645,-0.12748608676325102,1.601650720886627,0.6681174058644213,0.9935417463530519,-2.355543226951906,-0.0,9.490441405845118,1.3091936359739422,5.884018968811899,5.878582344840844,46.59000015258789,-5.304879207070212,-21.86818829775263,-1.1253970608584574,0.4805570048389013,1141.5,0.8748696206834383,,,,,0.6396525302469591,,15.883857965754558,12.600984487201206,10.898451988701968,30.20964638034851,-0.4805570048389013,65.40724229083719
2015-11-01,,0.0,0.6227280577303373,-0.4313502993657736,2.4841421903024408,0.7292701236114005,2.4841421903024408,-2.0435157825923533,2.71097005494938,30.20964638034851,6.441399246484283,30.20964638034851,25.67885550215898,25.888173575955186,4.109690675739095,25.888173575955186,14.228591640995525,3.155636422234709,1.4053654237113093,3.155636422234709,5.456813194438137,2.5281952642894456,1.2274885577913586,2.5281952642894456,2.535305496682483,17.637638185944947,2.620537811731865,17.637638185944947,15.105356601730913,1.083996568193346,1.5375089481563826,1.083996568193346,-3.930581044568826,1.7063114721928896,1.1228702549874645,1.7063114721928896,-0.12748608676325102,0.6681174058644213,0.9935417463530519,0.6681174058644213,-2.355543226951906,9.490441405845118,1.3091936359739422,9.490441405845118,5.884018968811899,,3.326679962128831,-21.86818829775263,-5.273105886542872,,,2.3307933662034985,0.12,238.017,12317.0,2.26,0.428690174303048,,15.883857965754558,15.883857965754558,12.600984487201206,30.20964638034851,,65.40724229083719
2015-11-30,100.16999816894533,3.3213010026417633,3.964711733597226,4.398125435042477,3.3639401337785424,1.2979235879457616,2.4841421903024408,-2.0435157825923533,0.7349049325377388,21.624868180586375,6.2079147980867955,30.20964638034851,25.67885550215898,26.442032576484188,1.8593542664364069,25.888173575955186,14.228591640995525,4.81786247737106,1.0352201758928803,3.155636422234709,5.456813194438137,3.1302567559314154,0.32450990480414477,2.5281952642894456,2.535305496682483,18.533133899869657,2.350983256639415,17.637638185944947,15.105356601730913,3.4426580049779387,1.6808659277267897,1.083996568193346,-3.930581044568826,-0.7995460072763416,0.9278702754636863,1.7063114721928896,-0.12748608676325102,1.828740937186546,1.1398829320511819,0.6681174058644213,-2.355543226951906,7.580623450471546,1.2611042116196416,9.490441405845118,5.884018968811899,41.650001525878906,-7.629183000815642,-30.928686479517065,-5.273105886542872,0.41579317447558095,1065.800048828125,-4.4553967881555305,,,,,0.428690174303048,,14.909630778048538,15.883857965754558,12.600984487201206,26.442032576484188,-0.41579317447558095,66.80523406638628
2015-12-01,,0.0,3.3213010026417633,4.398125435042477,3.3639401337785424,1.2979235879457616,3.3639401337785424,2.4841421903024408,0.7349049325377388,21.624868180586375,6.2079147980867955,21.624868180586375,30.20964638034851,26.442032576484188,1.8593542664364069,26.442032576484188,25.888173575955186,4.81786247737106,1.0352201758928803,4.81786247737106,3.155636422234709,3.1302567559314154,0.32450990480414477,3.1302567559314154,2.5281952642894456,18.533133899869657,2.350983256639415,18.533133899869657,17.637638185944947,3.4426580049779387,1.6808659277267897,3.4426580049779387,1.083996568193346,-0.7995460072763416,0.9278702754636863,-0.7995460072763416,1.7063114721928896,1.828740937186546,1.1398829320511819,1.828740937186546,0.6681174058644213,7.580623450471546,1.2611042116196416,7.580623450471546,9.490441405845118,,-10.603130737346833,-30.928686479517065,-21.86818829775263,,,-6.6316207772119995,0.24,237.761,12387.9,2.24,0.04376054566033183,,14.909630778048538,14.909630778048538,15.883857965754558,26.442032576484188,,66.80523406638628
2015-12-31,98.62999725341795,-1.537387385123068,1.7328523548821195,2.3663713704253464,3.2883018744309878,1.6010665110353823,3.3639401337785424,2.4841421903024408,-2.0435157825923533,27.020869164686157,2.6426893214958573,21.624868180586375,30.20964638034851,31.58864823429033,4.490662591914284,26.442032576484188,25.888173575955186,4.2856739210807016,1.0767265652524252,4.81786247737106,3.155636422234709,4.555722515055205,0.6290138508768095,3.1302567559314154,2.5281952642894456,26.799271216751343,3.3954696734734418,18.533133899869657,17.637638185944947,2.574951614566756,2.4134720723003746,3.4426580049779387,1.083996568193346,-1.809734453281453,1.174761391965169,-0.7995460072763416,1.7063114721928896,5.8017194646802555,1.091931136046536,1.828740937186546,0.6681174058644213,11.76371436562318,1.9274334344366675,7.580623450471546,9.490441405845118,37.040000915527344,-20.497959231129304,-37.716495451100286,-21.86818829775263,0.3755449857750427,1060.300048828125,-7.113442941031534,,,,,0.04376054566033183,,18.850037010372745,14.909630778048538,15.883857965754558,31.58864823429033,-0.3755449857750427,70.57886054124596
2016-01-01,,0.0,-1.537387385123068,2.3663713704253464,3.2883018744309878,1.6010665110353823,3.2883018744309878,3.3639401337785424,-2.0435157825923533,27.020869164686157,2.6426893214958573,27.020869164686157,21.624868180586375,31.58864823429033,4.490662591914284,31.58864823429033,26.442032576484188,4.2856739210807016,1.0767265652524252,4.2856739210807016,4.81786247737106,4.555722515055205,0.6290138508768095,4.555722515055205,3.1302567559314154,26.799271216751343,3.3954696734734418,26.799271216751343,18.533133899869657,2.574951614566756,2.4134720723003746,2.574951614566756,3.4426580049779387,-1.809734453281453,1.174761391965169,-1.809734453281453,-0.7995460072763416,5.8017194646802555,1.091931136046536,5.8017194646802555,1.828740937186546,11.76371436562318,1.9274334344366675,11.76371436562318,7.580623450471546,,-11.068428430878141,-37.716495451100286,-30.928686479517065,,,-0.5160442623405204,0.34,237.652,12526.2,2.09,-0.16048127578413007,,18.850037010372745,18.850037010372745,14.909630778048538,31.58864823429033,,70.57886054124596
2016-01-31,99.61000061035156,0.9936159223604246,-0.5590471886095849,2.7436861741516383,2.3005009762600004,1.6184001070462157,3.2883018744309878,3.3639401337785424,2.4841421903024408,20.65384745964114,1.5077273079407265,27.020869164686157,21.624868180586375,28.277105986138483,4.053904643481993,31.58864823429033,26.442032576484188,6.199517043757585,1.3242507032101183,4.2856739210807016,4.81786247737106,5.895446238507196,0.6899654891317877,4.555722515055205,3.1302567559314154,27.3732252565279,3.261021196445166,26.799271216751343,18.533133899869657,0.020781336855646426,2.2332427999087594,2.574951614566756,3.4426580049779387,-4.14359429337936,1.1966492650980673,-1.809734453281453,-0.7995460072763416,7.9608764524173985,1.2860791535572407,5.8017194646802555,1.828740937186546,7.909668733537867,1.485703646848251,11.76371436562318,7.580623450471546,33.619998931884766,-19.279717406504204,-28.65025531837382,-30.928686479517065,0.33751630083205664,1116.4000244140625,4.747604922853355,,,,,-0.16048127578413007,,17.679828396914463,18.850037010372745,14.909630778048538,28.277105986138483,-0.33751630083205664,69.31534234741078
2016-02-01,,0.0,0.9936159223604246,2.7436861741516383,2.3005009762600004,1.6184001070462157,2.3005009762600004,3.2883018744309878,2.4841421903024408,20.65384745964114,1.5077273079407265,20.65384745964114,27.020869164686157,28.277105986138483,4.053904643481993,28.277105986138483,31.58864823429033,6.199517043757585,1.3242507032101183,6.199517043757585,4.2856739210807016,5.895446238507196,0.6899654891317877,5.895446238507196,4.555722515055205,27.3732252565279,3.261021196445166,27.3732252565279,26.799271216751343,0.020781336855646426,2.2332427999087594,0.020781336855646426,2.574951614566756,-4.14359429337936,1.1966492650980673,-4.14359429337936,-1.809734453281453,7.9608764524173985,1.2860791535572407,7.9608764524173985,5.8017194646802555,7.909668733537867,1.485703646848251,7.909668733537867,11.76371436562318,,-9.233266466278344,-28.65025531837382,-37.716495451100286,,,5.290952843767283,0.38,237.336,12599.1,1.78,-0.2928165422441342,,17.679828396914463,17.679828396914463,18.850037010372745,28.277105986138483,,69.31534234741078
2016-02-29,98.20999908447266,-1.4054829006129088,-0.4258320801390325,-1.9566727765802372,2.355395735394916,0.9688084772711812,2.3005009762600004,3.2883018744309878,3.3639401337785424,10.786037133791272,2.0649917272352667,20.65384745964114,27.020869164686157,16.91553484750441,4.257962554589418,28.277105986138483,31.58864823429033,3.9112312770236413,1.1087041701337395,6.199517043757585,4.2856739210807016,2.381434741225852,0.8209650390998219,5.895446238507196,4.555722515055205,21.534672141706103,3.3840855169023256,27.3732252565279,26.799271216751343,2.586794041167828,1.3623297156846874,0.020781336855646426,2.574951614566756,-6.289933720779861,1.74799995688724,-4.14359429337936,-1.809734453281453,10.092869691561656,1.6146232884778753,7.9608764524173985,5.8017194646802555,2.3341896267023765,2.338167250459755,7.909668733537867,11.76371436562318,33.75,-8.88229166902682,-31.402440088125704,-37.716495451100286,0.34365136253560963,1233.9000244140625,16.372721644010603,,,,,-0.2928165422441342,,11.105782028250257,17.679828396914463,18.850037010372745,21.534672141706103,-0.34365136253560963,64.09201512935893
2016-03-01,,0.0,-1.4054829006129088,-1.9566727765802372,2.355395735394916,0.9688084772711812,2.355395735394916,2.3005009762600004,3.3639401337785424,10.786037133791272,2.0649917272352667,10.786037133791272,20.65384745964114,16.91553484750441,4.257962554589418,16.91553484750441,28.277105986138483,3.9112312770236413,1.1087041701337395,3.9112312770236413,6.199517043757585,2.381434741225852,0.8209650390998219,2.381434741225852,5.895446238507196,21.534672141706103,3.3840855169023256,21.534672141706103,27.3732252565279,2.586794041167828,1.3623297156846874,2.586794041167828,0.020781336855646426,-6.289933720779861,1.74799995688724,-6.289933720779861,-4.14359429337936,10.092869691561656,1.6146232884778753,10.092869691561656,7.9608764524173985,2.3341896267023765,2.338167250459755,2.3341896267023765,7.909668733537867,,0.3866777877614469,-31.402440088125704,-28.65025531837382,,,10.524901238843064,0.36,238.08,12649.6,1.89,0.24505469519744416,,11.105782028250257,11.105782028250257,17.679828396914463,21.534672141706103,,64.09201512935893
2016-03-31,94.58999633789062,-3.6859818555424084,-5.03965891145598,-4.096117842472435,-1.826675831970248,1.6583358835711732,2.355395735394916,2.3005009762600004,3.2883018744309878,-11.303765759859862,4.170345053200665,10.786037133791272,20.65384745964114,2.998023509588865,5.3094233057925555,16.91553484750441,28.277105986138483,0.6796087064912193,1.9370504978915646,3.9112312770236413,6.199517043757585,1.5975200505236042,0.8081220092724081,2.381434741225852,5.895446238507196,6.737503915502163,3.850994134109023,21.534672141706103,27.3732252565279,-0.6993417293597481,1.5432417407367527,2.586794041167828,0.020781336855646426,-6.252297061352785,1.7172939084198788,-6.289933720779861,-4.14359429337936,5.171765651839976,2.604344294968872,10.092869691561656,7.9608764524173985,-3.296817807535135,2.1947339459640696,2.3341896267023765,7.909668733537867,38.34000015258789,14.039266420757501,-14.970059829579728,-28.65025531837382,0.4053282761068228,1234.199951171875,10.551766766544034,,,,,0.24505469519744416,,0.1417780844491979,11.105782028250257,17.679828396914463,6.737503915502163,-0.4053282761068228,49.82611633523666
2016-04-01,,0.0,-3.6859818555424084,-4.096117842472435,-1.826675831970248,1.6583358835711732,-1.826675831970248,2.355395735394916,3.2883018744309878,-11.303765759859862,4.170345053200665,-11.303765759859862,10.786037133791272,2.998023509588865,5.3094233057925555,2.998023509588865,16.91553484750441,0.6796087064912193,1.9370504978915646,0.6796087064912193,3.9112312770236413,1.5975200505236042,0.8081220092724081,1.5975200505236042,2.381434741225852,6.737503915502163,3.850994134109023,6.737503915502163,21.534672141706103,-0.6993417293597481,1.5432417407367527,-0.6993417293597481,2.586794041167828,-6.252297061352785,1.7172939084198788,-6.252297061352785,-6.289933720779861,5.171765651839976,2.604344294968872,5.171765651839976,10.092869691561656,-3.296817807535135,2.1947339459640696,-3.296817807535135,2.3341896267023765,,13.60000045211227,-14.970059829579728,-31.402440088125704,,,0.02430721710657835,0.37,238.992,12728.7,1.81,0.5295857117017855,,0.1417780844491979,0.1417780844491979,11.105782028250257,6.737503915502163,,49.82611633523666
2016-04-30,93.08000183105467,-1.596357506392121,-5.223497913899333,-6.5555654445185185,-3.9917434131055862,1.4598429556369001,-1.826675831970248,2.355395735394916,2.3005009762600004,-9.49358858244974,3.619186884981852,-11.303765759859862,10.786037133791272,0.5764061428806366,4.6069508272214685,2.998023509588865,16.91553484750441,1.518860846204828,1.5323352390161116,0.6796087064912193,3.9112312770236413,1.878137444829986,0.5011124360819559,1.5975200505236042,2.381434741225852,2.8766470288357437,3.271916616440546,6.737503915502163,21.534672141706103,-3.2932117613993395,1.532475475422585,-0.6993417293597481,2.586794041167828,-10.680994711631586,2.040589237223284,-6.252297061352785,-6.289933720779861,4.649326680839638,2.363016516784042,5.171765651839976,10.092869691561656,-4.605207432231495,2.0232438272837836,-3.296817807535135,2.3341896267023765,45.91999816894531,36.05925383391204,-1.4380810934712218,-31.402440088125704,0.4933390337947418,1289.199951171875,4.481718588511452,,,,,0.5295857117017855,,-0.5287074239397092,0.1417780844491979,11.105782028250257,2.8766470288357437,-0.4933390337947418,45.31857723449019
2016-05-01,,0.0,-1.596357506392121,-6.5555654445185185,-3.9917434131055862,1.4598429556369001,-3.9917434131055862,-1.826675831970248,2.3005009762600004,-9.49358858244974,3.619186884981852,-9.49358858244974,-11.303765759859862,0.5764061428806366,4.6069508272214685,0.5764061428806366,2.998023509588865,1.518860846204828,1.5323352390161116,1.518860846204828,0.6796087064912193,1.878137444829986,0.5011124360819559,1.878137444829986,1.5975200505236042,2.8766470288357437,3.271916616440546,2.8766470288357437,6.737503915502163,-3.2932117613993395,1.532475475422585,-3.2932117613993395,-0.6993417293597481,-10.680994711631586,2.040589237223284,-10.680994711631586,-6.252297061352785,4.649326680839638,2.363016516784042,4.649326680839638,5.171765651839976,-4.605207432231495,2.0232438272837836,-4.605207432231495,-3.296817807535135,,19.770469447548457,-1.4380810934712218,-14.970059829579728,,,4.456328162043555,0.37,239.557,12796.3,1.81,0.6470126083431005,,-0.5287074239397092,-0.5287074239397092,0.1417780844491979,2.8766470288357437,,45.31857723449019
2016-05-31,95.88999938964844,3.018905783536696,1.3743557480581758,-2.3622846109882745,-4.272735207679956,2.208834823921298,-3.9917434131055862,-1.826675831970248,2.355395735394916,-7.132814494340501,4.160584903504548,-9.49358858244974,-11.303765759859862,-1.1306827331933333,4.880784771445381,0.5764061428806366,2.998023509588865,0.34828356303435726,1.5521406222545058,1.518860846204828,0.6796087064912193,2.949093957155302,0.8989486507225583,1.878137444829986,1.5975200505236042,9.937393397282257,6.164590501146935,2.8766470288357437,6.737503915502163,-5.342319766236225,1.830860223683689,-3.2932117613993395,-0.6993417293597481,-9.760643356153375,2.071683395752053,-10.680994711631586,-6.252297061352785,2.685535178468934,1.506206218853353,4.649326680839638,5.171765651839976,-2.461283511393686,2.868392748885507,-4.605207432231495,-3.296817807535135,49.09999847412109,28.064679913171343,17.88714687948614,-14.970059829579728,0.5120450389680736,1214.800048828125,-1.5718605664608698,,,,,0.6470126083431005,,0.9942547379876163,-0.5287074239397092,0.1417780844491979,9.937393397282257,-0.5120450389680736,45.861731277655025
2016-06-01,,0.0,3.018905783536696,-2.3622846109882745,-4.272735207679956,2.208834823921298,-4.272735207679956,-3.9917434131055862,2.355395735394916,-7.132814494340501,4.160584903504548,-7.132814494340501,-9.49358858244974,-1.1306827331933333,4.880784771445381,-1.1306827331933333,0.5764061428806366,0.34828356303435726,1.5521406222545058,0.34828356303435726,1.518860846204828,2.949093957155302,0.8989486507225583,2.949093957155302,1.878137444829986,9.937393397282257,6.164590501146935,9.937393397282257,2.8766470288357437,-5.342319766236225,1.830860223683689,-5.342319766236225,-3.2932117613993395,-9.760643356153375,2.071683395752053,-9.760643356153375,-10.680994711631586,2.685535178468934,1.506206218853353,2.685535178468934,4.649326680839638,-2.461283511393686,2.868392748885507,-2.461283511393686,-4.605207432231495,,6.92508804873242,17.88714687948614,-1.4380810934712218,,,-5.771013431711736,0.38,240.222,12856.9,1.64,1.0350730355272786,,0.9942547379876163,0.9942547379876163,-0.5287074239397092,9.937393397282257,,45.861731277655025
2016-06-30,96.13999938964844,0.2607154047254978,3.2874919406940206,1.6386543099345952,-2.5245847441035307,1.500526074630482,-4.272735207679956,-3.9917434131055862,-1.826675831970248,-18.174235669532468,4.141447739952266,-7.132814494340501,-9.49358858244974,-12.85675856702413,2.312085948882216,-1.1306827331933333,0.5764061428806366,1.4460890958958306,0.4172955144490601,0.34828356303435726,1.518860846204828,2.2464950498312986,0.6761440858749211,2.949093957155302,1.878137444829986,-4.915092730753178,5.883653089169757,9.937393397282257,2.8766470288357437,-1.7749175542144835,0.7554666460171203,-5.342319766236225,-3.2932117613993395,-14.671645926156607,3.5185352133873122,-9.760643356153375,-10.680994711631586,9.13253219647805,3.470573115692731,2.685535178468934,4.649326680839638,-6.7596617144224265,2.2895232827439878,-2.461283511393686,-4.605207432231495,48.33000183105469,5.248266023972126,30.480563273405647,-1.4380810934712218,0.502704411669244,1318.4000244140625,2.264976291353782,,,,,1.0350730355272786,,-6.450700564316529,0.9942547379876163,-0.5287074239397092,2.2464950498312986,-0.502704411669244,42.06230934777286
2016-07-01,,0.0,0.2607154047254978,1.6386543099345952,-2.5245847441035307,1.500526074630482,-2.5245847441035307,-4.272735207679956,-1.826675831970248,-18.174235669532468,4.141447739952266,-18.174235669532468,-7.132814494340501,-12.85675856702413,2.312085948882216,-12.85675856702413,-1.1306827331933333,1.4460890958958306,0.4172955144490601,1.4460890958958306,0.34828356303435726,2.2464950498312986,0.6761440858749211,2.2464950498312986,2.949093957155302,-4.915092730753178,5.883653089169757,-4.915092730753178,9.937393397282257,-1.7749175542144835,0.7554666460171203,-1.7749175542144835,-5.342319766236225,-14.671645926156607,3.5185352133873122,-14.671645926156607,-9.760643356153375,9.13253219647805,3.470573115692731,9.13253219647805,2.685535178468934,-6.7596617144224265,2.2895232827439878,-6.7596617144224265,-2.461283511393686,,-1.5682213177098947,30.480563273405647,17.88714687948614,,,8.528150429848669,0.39,240.101,12911.3,1.5,1.0304983757763564,,-6.450700564316529,-6.450700564316529,0.9942547379876163,2.2464950498312986,,42.06230934777286
2016-07-31,95.52999877929688,-0.6344920056419734,-0.37543081931693534,2.6321410615022023,-4.095976112895128,1.2975535974978347,-2.5245847441035307,-4.272735207679956,-3.9917434131055862,-19.3041554008463,4.216861123093169,-18.174235669532468,-7.132814494340501,-13.020251432143437,2.3662092536190156,-12.85675856702413,-1.1306827331933333,-1.5948753883155864,0.5507295082635096,1.4460890958958306,0.34828356303435726,1.3845723870518745,0.6631296379442096,2.2464950498312986,2.949093957155302,-12.575617932829052,5.902470409788695,-4.915092730753178,9.937393397282257,-1.3478522651024338,0.7161438681796927,-1.7749175542144835,-5.342319766236225,-11.927181974434431,3.516138802025305,-14.671645926156607,-9.760643356153375,8.3564725067774,3.224966283739767,9.13253219647805,2.685535178468934,-6.287454904617618,1.710500448927143,-6.7596617144224265,-2.461283511393686,41.59999847412109,-15.274949558202112,23.735870897569235,17.88714687948614,0.4354652884506953,1349.0,11.047081476604559,,,,,1.0304983757763564,,-9.0220655534165,-6.450700564316529,0.9942547379876163,1.3845723870518745,-0.4354652884506953,39.62144256006071
2016-08-01,,0.0,-0.6344920056419734,2.6321410615022023,-4.095976112895128,1.2975535974978347,-4.095976112895128,-2.5245847441035307,-3.9917434131055862,-19.3041554008463,4.216861123093169,-19.3041554008463,-18.174235669532468,-13.020251432143437,2.3662092536190156,-13.020251432143437,-12.85675856702413,-1.5948753883155864,0.5507295082635096,-1.5948753883155864,1.4460890958958306,1.3845723870518745,0.6631296379442096,1.3845723870518745,2.2464950498312986,-12.575617932829052,5.902470409788695,-12.575617932829052,-4.915092730753178,-1.3478522651024338,0.7161438681796927,-1.3478522651024338,-1.7749175542144835,-11.927181974434431,3.516138802025305,-11.927181974434431,-14.671645926156607,8.3564725067774,3.224966283739767,8.3564725067774,9.13253219647805,-6.287454904617618,1.710500448927143,-6.287454904617618,-6.7596617144224265,,-13.92510470092555,23.735870897569235,30.480563273405647,,,2.3209932508562403,0.4,240.545,12995.8,1.56,1.3520915495331298,,-9.0220655534165,-9.0220655534165,-6.450700564316529,1.3845723870518745,,39.62144256006071
2016-08-31,96.0199966430664,0.5129256464260656,-0.12482083143735556,0.13556914615227011,-2.2299179939128,0.38220891410378255,-4.095976112895128,-2.5245847441035307,-4.272735207679956,-18.359523576570957,3.872073490554024,-19.3041554008463,-18.174235669532468,-14.44890863874565,2.466401255591506,-13.020251432143437,-12.85675856702413,-2.332898451575993,0.3398845226594512,-1.5948753883155864,1.4460890958958306,2.2969511818010435,0.33262617938617517,1.3845723870518745,2.2464950498312986,-10.461238487037205,3.315722640456837,-12.575617932829052,-4.915092730753178,-2.0990386931176275,0.3384825836413738,-1.3478522651024338,-1.7749175542144835,-9.49499128855541,3.2020061354294573,-11.927181974434431,-14.671645926156607,5.563553330626125,3.156649981538863,8.3564725067774,9.13253219647805,-3.3977948172864814,0.858271572771818,-6.287454904617618,-6.7596617144224265,44.70000076293945,-7.510864743610989,32.44444670500579,30.480563273405647,0.46552803921772723,1306.9000244140625,-0.8722694013230892,,,,,1.3520915495331298,,-8.661123594425753,-9.0220655534165,-6.450700564316529,2.2969511818010435,-0.46552803921772723,41.34136055074532
2016-09-01,,0.0,0.5129256464260656,0.13556914615227011,-2.2299179939128,0.38220891410378255,-2.2299179939128,-4.095976112895128,-4.272735207679956,-18.359523576570957,3.872073490554024,-18.359523576570957,-19.3041554008463,-14.44890863874565,2.466401255591506,-14.44890863874565,-13.020251432143437,-2.332898451575993,0.3398845226594512,-2.332898451575993,-1.5948753883155864,2.2969511818010435,0.33262617938617517,2.2969511818010435,1.3845723870518745,-10.461238487037205,3.315722640456837,-10.461238487037205,-12.575617932829052,-2.0990386931176275,0.3384825836413738,-2.0990386931176275,-1.3478522651024338,-9.49499128855541,3.2020061354294573,-9.49499128855541,-11.927181974434431,5.563553330626125,3.156649981538863,5.563553330626125,8.3564725067774,-3.3977948172864814,0.858271572771818,-3.3977948172864814,-6.287454904617618,,7.451928852225431,32.44444670500579,23.735870897569235,,,-3.120828434835987,0.4,241.176,13056.7,1.63,1.3004032258064457,,-8.661123594425753,-8.661123594425753,-9.0220655534165,2.2969511818010435,,41.34136055074532
