Date,Brazil,Russia,India,China,South_Africa,Germany_EU,Japan,UK,Canada,DXY,Oil_WTI,Gold,US_Fed_Rate,US_CPI,US_M2,US_10Y_Yield,Brazil_GDP_growth,Canada_GDP_growth,China_GDP_growth,Germany_EU_GDP_growth,UK_GDP_growth,India_GDP_growth,Japan_GDP_growth,Russia_GDP_growth,South_Africa_GDP_growth,Brazil_Debt_to_GDP,Canada_Debt_to_GDP,China_Debt_to_GDP,Germany_EU_Debt_to_GDP,UK_Debt_to_GDP,India_Debt_to_GDP,Japan_Debt_to_GDP,Russia_Debt_to_GDP,South_Africa_Debt_to_GDP,Brazil_CPI_inflation,Canada_CPI_inflation,China_CPI_inflation,Germany_EU_CPI_inflation,UK_CPI_inflation,India_CPI_inflation,Japan_CPI_inflation,Russia_CPI_inflation,South_Africa_CPI_inflation,Brazil_Trade_balance,Canada_Trade_balance,China_Trade_balance,Germany_EU_Trade_balance,UK_Trade_balance,India_Trade_balance,Japan_Trade_balance,Russia_Trade_balance,South_Africa_Trade_balance,Brazil_Current_acct,Canada_Current_acct,China_Current_acct,Germany_EU_Current_acct,UK_Current_acct,India_Current_acct,Japan_Current_acct,Russia_Current_acct,South_Africa_Current_acct,Brazil_Stock,Brazil_Stock_return_12m
2005-04-01,,,,,,,,,,,,,2.79,193.7,6461.8,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-30,,27.775999069213867,43.380001068115234,8.266501426696777,6.056300163269043,1.287597894668579,104.6500015258789,1.90949022769928,1.2577999830245972,84.43000030517578,49.720001220703125,435.0,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,24844.0,26.7098485234865
2005-05-01,,,,,,,,,,,,,3.0,193.6,6479.0,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,,28.23600006103516,43.619998931884766,8.266501426696777,6.79010009765625,1.2307995557785034,108.4000015258789,1.8176862001419067,1.2537000179290771,87.76000213623047,51.970001220703125,416.2999877929688,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,25207.0,28.969045791762603
2005-06-01,,,,,,,,,,,,,3.04,193.7,6511.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,28.627500534057617,43.459999084472656,8.266501426696777,6.652599811553955,1.2091021537780762,110.86000061035156,1.79028582572937,1.2246999740600586,89.11000061035156,56.5,435.8999938964844,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,25051.0,18.450044919381536
2005-07-01,,,,,,,,,,,,,3.26,194.9,6543.5,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-31,,28.61100006103516,43.34999847412109,8.095600128173828,6.545000076293945,1.2124004364013672,112.44000244140624,1.7582108974456787,1.20770001411438,89.3499984741211,60.56999969482422,429.8999938964844,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,26042.0,16.586829028070028
2005-08-01,,,,,,,,,,,,,3.5,196.1,6576.3,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-31,,28.670000076293945,43.97999954223633,8.089799880981445,6.360000133514404,1.234095573425293,110.6500015258789,1.8033939599990845,1.188599944114685,87.58000183105469,68.94000244140625,433.7999877929688,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,28045.0,22.988203306582466
2005-09-01,,,,,,,,,,,,,3.62,198.8,6610.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,28.488000869750977,43.93000030517578,8.076800346374512,6.3354997634887695,1.2028049230575562,113.45999908447266,1.7646021842956543,1.1627999544143677,89.5199966430664,66.23999786376953,469.0,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,31584.0,35.874381587438165
2005-10-01,,,,,,,,,,,,,3.78,199.1,6643.9,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-31,,28.452800750732425,45.040000915527344,8.073200225830078,6.698999881744385,1.1988970041275024,116.44000244140624,1.7687844038009644,1.1821000576019287,90.06999969482422,59.7599983215332,465.1000061035156,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,30194.0,30.982127364220013
2005-11-01,,,,,,,,,,,,,4.0,198.1,6660.7,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-30,,28.873699188232425,45.86000061035156,8.075599670410156,6.447500228881836,1.180498123168945,119.72000122070312,1.7309123277664185,1.166100025177002,91.56999969482422,57.31999969482422,494.6000061035156,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,31917.0,27.01766953199618
2005-12-01,,,,,,,,,,,,,4.16,198.1,6687.8,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,28.73900032043457,44.970001220703125,8.06820011138916,6.320000171661377,1.184104561805725,117.9800033569336,1.7206965684890747,1.1615999937057495,91.16999816894533,61.040000915527344,517.0999755859375,,,,,3.20213206216255,3.21045439063563,11.458238455067,0.885485292551564,2.7906547174688,7.92343062148318,1.80390087215821,6.39996544799469,5.27705197295467,,46.0616514241618,,,91.8639528693767,62.2265261001737,,16.6608684477983,39.6390583837328,6.86953720898964,2.21355203439767,1.77641407667571,1.54691114751328,2.0891364902507,4.24634362031922,-0.282946068764391,12.6853039507349,2.06285308223427,3.40086332508593,3.95428163027857,5.3775205589607,4.95319708820102,-2.13027053644791,-2.79117622520215,1.40183686637537,13.692883439694,-0.228252413945679,1.30988468509779,1.86965618692433,5.71199843031159,4.64324145764122,-1.97517731781616,-1.25350400207393,3.52114065640565,11.0454169715192,-2.7747758989594,33456.0,27.71415483279891
2006-01-01,,,,,,,,,,,,,4.29,199.3,6730.1,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-01-31,,28.873699188232425,43.900001525878906,8.062000274658203,6.045199871063232,1.2148454189300537,117.30999755859376,1.7785998582839966,1.138700008392334,88.95999908447266,67.91999816894531,570.7999877929688,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,38383.0,57.62391688226356
2006-02-01,,,,,,,,,,,,,4.49,199.4,6754.7,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-28,,,44.25,8.0378999710083,6.150000095367432,1.1930042505264282,115.79000091552734,1.7542012929916382,1.1368999481201172,90.11000061035156,61.40999984741211,561.5999755859375,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,38610.0,37.21169906535413
2006-03-01,,,,,,,,,,,,,4.59,199.7,6769.3,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,2.167200088500977,,44.52799987792969,8.007499694824219,6.161499977111816,1.2115044593811035,117.76000213623048,1.7377101182937622,1.1674000024795532,89.7300033569336,66.62999725341797,581.7999877929688,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,37952.0,42.61771447897487
2006-04-01,,,,,,,,,,,,,4.79,200.7,6806.9,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-30,2.0936999320983887,,44.9010009765625,8.003899574279785,5.991799831390381,1.263599514961243,113.81999969482422,1.8259837627410889,1.1166000366210938,86.11000061035156,71.87999725341797,651.7999877929688,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,40363.0,62.465786507808716
2006-05-01,,,,,,,,,,,,,4.94,201.3,6813.7,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-05-31,2.2971999645233154,27.006000518798828,46.15999984741211,8.013999938964844,6.7210001945495605,1.2816076278686523,112.52999877929688,1.8716076612472532,1.1009000539779663,84.72000122070312,71.29000091552734,642.5,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,36530.0,44.92006188757092
2006-06-01,,,,,,,,,,,,,4.99,201.8,6851.8,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,2.1614999771118164,26.851999282836918,45.80500030517578,7.982500076293945,7.113800048828125,1.2782983779907229,114.48999786376952,1.84900975227356,1.1146999597549438,85.22000122070312,73.9800033569336,613.5,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,36631.0,46.22569957287135
2006-07-01,,,,,,,,,,,,,5.24,202.9,6893.6,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-31,2.171999931335449,26.79800033569336,46.41999816894531,7.960000038146973,6.933199882507324,1.277400255203247,114.51000213623048,1.8682161569595337,1.1305999755859375,85.30000305175781,74.4000015258789,634.2000122070312,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,37077.0,42.37385761462254
2006-08-01,,,,,,,,,,,,,5.25,203.8,6925.1,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-31,2.134000062942505,26.75200080871582,46.47600173950195,7.944900035858154,7.1930999755859375,1.2809016704559326,117.36000061035156,1.9030944108963013,1.104300022125244,85.05000305175781,70.26000213623047,625.9000244140625,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,36232.0,29.192369406311293
2006-09-01,,,,,,,,,,,,,5.25,202.8,6952.4,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,2.162899971008301,26.791000366210938,45.71500015258789,7.897299766540527,7.69379997253418,1.2662074565887451,117.95999908447266,1.8717128038406368,1.1168999671936035,85.97000122070312,62.90999984741211,598.5999755859375,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,36449.0,15.403368794326244
2006-10-01,,,,,,,,,,,,,5.25,201.9,7001.7,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-31,2.132999897003174,26.70499992370605,44.834999084472656,7.86899995803833,7.361800193786621,1.2766989469528198,116.79000091552734,1.9082876443862915,1.1217000484466553,85.31999969482422,58.72999954223633,604.0999755859375,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,39263.0,30.035768695767363
2006-11-01,,,,,,,,,,,,,5.25,202.0,7037.2,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-30,2.1659998893737797,26.25,44.55099868774414,7.823299884796143,7.121300220489502,1.325100064277649,115.68000030517578,1.966413736343384,1.141700029373169,82.91999816894531,63.130001068115234,646.9000244140625,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,41932.0,31.37826236801704
2006-12-01,,,,,,,,,,,,,5.24,203.1,7080.1,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,2.13100004196167,26.31999969482422,44.040000915527344,7.797500133514404,6.998799800872803,1.3198009729385376,118.9800033569336,1.9592092037200928,1.1647000312805176,83.72000122070312,61.04999923706055,635.2000122070312,,,,,3.96198870899485,2.63794375007348,12.6746751655235,3.86668241523209,2.18982132415704,8.06073257166651,1.3723501275831,8.20006825456321,5.60380645895889,,43.2916781929928,,,91.788062892401,59.6667302762217,,9.89107286046746,39.6390583837328,4.18356812896909,2.00202539534161,1.6494309945586,1.57742642840563,2.4556616643929,5.79652337561634,0.249355116079085,9.66865454789265,3.2439076541923,2.70693271632332,2.75275395670378,7.48411387417746,5.17970636968403,-1.87905932019918,-3.18859765487213,1.29837199455426,12.7275490206864,-1.57164151069059,0.972710373980306,1.36365624553911,8.30532573537482,5.83661726884204,-3.10941980167091,-0.988988302952292,3.79586172862875,9.32544491399994,-4.00012427594728,44474.0,32.93280726924917
2007-01-01,,,,,,,,,,,,,5.25,203.437,7118.3,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-31,2.120300054550171,26.476999282836918,44.005001068115234,7.764800071716309,7.201300144195557,1.3023037910461426,120.73999786376952,1.9634021520614624,1.1751999855041504,84.61000061035156,58.13999938964844,652.0,,,,,6.06987060733128,2.04990463726786,14.1499854947127,2.8891174138025,2.93091133582351,7.6608150670107,1.48396941157472,8.49997776916511,5.36047405394162,,39.1585639491399,,,93.3735852072108,57.4975363892468,,7.15843011658404,39.6390583837328,3.64127299102652,2.13838399266837,4.81676767378834,2.29834400700951,2.38656150773327,6.37288135593231,0.060039454498669,9.00729868861079,6.17781214809388,1.36273883281938,2.17569057971933,8.54692723831214,6.3897695714769,-1.93339171981706,-4.08686918154154,1.76167668956688,8.62199822361337,-1.20721034834303,-0.197096994827677,0.752359497275167,9.79958953536146,6.70574096490579,-3.71636602944722,-0.663717648772609,4.62330048259254,5.55457619335894,-4.86189160706923,44642.0,16.30669827788345
2007-02-01,,,,,,,,,,,,,5.26,204.226,7134.3,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-28,2.115999937057495,26.11400032043457,44.01599884033203,7.728000164031982,7.226799964904785,1.322891354560852,118.7300033569336,1.9640191793441768,1.1700999736785889,83.56999969482422,61.790000915527344,669.4000244140625,,,,,6.06987060733128,2.04990463726786,14.1499854947127,2.8891174138025,2.93091133582351,7.6608150670107,1.48396941157472,8.49997776916511,5.36047405394162,,39.1585639491399,,,93.3735852072108,57.4975363892468,,7.15843011658404,39.6390583837328,3.64127299102652,2.13838399266837,4.81676767378834,2.29834400700951,2.38656150773327,6.37288135593231,0.060039454498669,9.00729868861079,6.17781214809388,1.36273883281938,2.17569057971933,8.54692723831214,6.3897695714769,-1.93339171981706,-4.08686918154154,1.76167668956688,8.62199822361337,-1.20721034834303,-0.197096994827677,0.752359497275167,9.79958953536146,6.70574096490579,-3.71636602944722,-0.663717648772609,4.62330048259254,5.55457619335894,-4.86189160706923,43892.0,13.680393680393689
2007-03-01,,,,,,,,,,,,,5.26,205.288,7168.2,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,2.055000066757202,25.98500061035156,43.04499816894531,7.720799922943115,7.240699768066406,1.3358982801437378,117.80999755859376,1.9525147676467896,1.1542999744415283,82.93000030517578,65.87000274658203,663.0,,,,,6.06987060733128,2.04990463726786,14.1499854947127,2.8891174138025,2.93091133582351,7.6608150670107,1.48396941157472,8.49997776916511,5.36047405394162,,39.1585639491399,,,93.3735852072108,57.4975363892468,,7.15843011658404,39.6390583837328,3.64127299102652,2.13838399266837,4.81676767378834,2.29834400700951,2.38656150773327,6.37288135593231,0.060039454498669,9.00729868861079,6.17781214809388,1.36273883281938,2.17569057971933,8.54692723831214,6.3897695714769,-1.93339171981706,-4.08686918154154,1.76167668956688,8.62199822361337,-1.20721034834303,-0.197096994827677,0.752359497275167,9.79958953536146,6.70574096490579,-3.71636602944722,-0.663717648772609,4.62330048259254,5.55457619335894,-4.86189160706923,45805.0,20.691926644182136
2007-04-01,,,,,,,,,,,,,5.25,205.904,7240.7,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
